profile_name,post_id,post_date,post_time,likes,shares,followers,comments,content_type,comment_text
profile37,post28,2024-11-09,09:25,202,109,6529,42,TEXT,"Not very helpful"
profile37,post29,2024-08-22,06:32,759,105,5819,21,PHOTO,"Great post!"
profile37,post30,2024-10-14,11:02,808,83,6585,26,TEXT,"Love this content!"
profile37,post31,2025-02-05,10:50,548,83,4640,13,TEXT,"Awesome content!"
profile37,post32,2025-02-16,23:07,353,108,5765,33,PHOTO,"Interesting content but too short"
profile37,post33,2024-09-19,18:23,8,183,6531,38,PHOTO,"Needs improvement"
profile37,post34,2024-05-07,21:15,943,39,7375,23,TEXT,"So inspiring!"
profile37,post35,2024-09-08,13:14,912,189,7215,4,REEL,"Great post!"
profile37,post36,2024-11-12,20:04,498,130,7077,14,REEL,"Nice attempt but needs more depth"
profile38,post1,2024-07-18,11:54,102,26,3539,45,REEL,"Needs improvement"
profile38,post2,2024-11-23,22:21,580,35,3592,16,TEXT,"Amazing work!"
profile38,post3,2024-08-13,06:40,442,64,3715,31,PHOTO,"This is excellent!"
profile38,post4,2024-07-20,20:01,537,159,3694,21,REEL,"Amazing work!"
profile38,post5,2024-06-17,21:05,535,13,3909,24,VIDEO,"Keep it up!"
profile38,post6,2024-06-20,19:30,585,140,3646,20,TEXT,"Love this content!"
profile38,post7,2024-11-28,21:16,45,165,3986,45,VIDEO,"Not what I expected"
profile38,post8,2024-08-01,00:32,214,154,3846,46,VIDEO,"Some good points but missing details"
profile38,post9,2025-01-24,02:03,339,139,4273,32,TEXT,"Good but could be better"
profile38,post10,2024-12-13,08:31,139,133,4414,7,REEL,"I don't agree"
profile38,post11,2024-05-28,06:12,21,131,3531,8,PHOTO,"Needs improvement"
profile38,post12,2024-08-04,03:17,471,9,3718,19,TEXT,"Amazing work!"
profile38,post13,2024-04-25,13:04,938,13,4559,20,PHOTO,"Awesome content!"
profile38,post14,2024-09-19,12:37,155,72,4336,47,TEXT,"This is misleading"
profile38,post15,2025-04-09,07:24,122,119,4864,43,REEL,"Disappointing content"
profile38,post16,2024-08-04,00:34,718,126,3982,15,PHOTO,"Very helpful, thanks!"
profile38,post17,2024-08-31,14:51,289,120,4457,6,PHOTO,"Has potential but needs refinement"
profile38,post18,2025-02-08,22:55,155,95,4606,16,VIDEO,"Disappointing content"
profile38,post19,2025-03-25,07:49,491,125,4404,23,TEXT,"So inspiring!"
profile38,post20,2024-08-22,04:56,588,146,5434,38,VIDEO,"Amazing work!"
profile38,post21,2024-07-08,21:17,104,126,5113,49,REEL,"Needs improvement"
profile38,post22,2025-03-21,22:25,248,115,5346,34,REEL,"Not what I expected"
profile38,post23,2024-07-17,04:51,762,191,4604,26,PHOTO,"Love this content!"
profile38,post24,2024-07-30,14:41,823,100,5182,29,PHOTO,"Very helpful, thanks!"
profile38,post25,2024-05-28,13:01,374,188,5504,3,TEXT,"Good but could be better"
profile38,post26,2024-08-07,00:53,115,63,4546,33,TEXT,"Not very helpful"
profile38,post27,2024-05-13,02:32,789,40,5452,8,REEL,"Awesome content!"
profile38,post28,2024-09-09,03:08,851,118,4182,26,PHOTO,"Amazing work!"
profile39,post1,2024-06-06,19:53,449,151,4818,1,VIDEO,"Has potential but needs refinement"
profile39,post2,2024-08-25,11:22,661,171,4741,6,REEL,"Amazing work!"
profile39,post3,2025-03-03,09:46,433,146,4978,9,TEXT,"Interesting content but too short"
profile39,post4,2024-06-12,09:45,876,80,5067,18,VIDEO,"Great post!"
profile39,post5,2024-12-14,13:19,282,187,5013,3,REEL,"I like the idea but execution needs work"
profile39,post6,2024-06-11,10:05,628,160,4909,29,REEL,"Love this content!"
profile39,post7,2024-08-03,01:04,560,147,4849,10,REEL,"Very helpful, thanks!"
profile39,post8,2024-07-24,15:56,970,106,4859,35,VIDEO,"Great post!"
profile39,post9,2024-09-25,11:20,267,41,5461,3,VIDEO,"Needs improvement"
profile39,post10,2024-11-27,11:21,93,94,4873,5,REEL,"Too basic"
profile39,post11,2024-10-27,12:23,418,3,5427,46,VIDEO,"Has potential but needs refinement"
profile39,post12,2024-05-05,21:22,77,82,5251,1,VIDEO,"I don't agree"
profile39,post13,2024-08-10,23:48,399,135,5360,9,REEL,"Interesting content but too short"
profile39,post14,2024-08-16,04:24,520,60,5675,17,PHOTO,"Has potential but needs refinement"
profile39,post15,2024-08-28,03:03,125,172,5563,21,TEXT,"I don't agree"
profile39,post16,2024-06-21,00:00,138,199,6227,41,VIDEO,"Not what I expected"
profile39,post17,2024-05-04,17:58,621,11,6083,3,VIDEO,"Amazing work!"
profile39,post18,2024-08-04,05:43,675,56,5947,23,REEL,"Very helpful, thanks!"
profile39,post19,2024-12-24,01:34,479,63,4970,28,VIDEO,"I like the idea but execution needs work"
profile39,post20,2024-05-12,07:29,60,94,4763,24,VIDEO,"Not very helpful"
profile39,post21,2024-09-13,21:45,885,92,4807,48,PHOTO,"Great post!"
profile39,post22,2025-01-29,13:54,775,56,5845,28,PHOTO,"Love this content!"
profile39,post23,2024-09-10,13:46,831,56,6011,21,REEL,"Love this content!"
profile39,post24,2024-05-04,15:37,10,33,6787,32,VIDEO,"This is misleading"
profile39,post25,2024-05-19,22:22,379,140,4998,38,VIDEO,"Nice attempt but needs more depth"
profile39,post26,2025-01-27,13:57,776,150,7193,38,VIDEO,"Keep it up!"
profile39,post27,2024-05-11,18:41,912,174,7207,19,VIDEO,"Love this content!"
profile39,post28,2024-11-02,13:13,769,169,4723,7,PHOTO,"Keep it up!"
profile39,post29,2025-04-16,19:08,596,102,7565,20,REEL,"I like the idea but execution needs work"
profile39,post30,2024-05-27,10:44,784,50,5983,35,VIDEO,"Love this content!"
profile39,post31,2025-02-01,07:42,120,131,5250,46,PHOTO,"Not very helpful"
profile39,post32,2025-03-08,23:06,995,83,4723,21,REEL,"Amazing work!"
profile39,post33,2024-11-12,23:28,709,56,5977,49,TEXT,"Great post!"
profile39,post34,2024-11-30,19:10,344,145,7137,26,VIDEO,"Too basic"
profile39,post35,2025-03-11,01:34,663,35,4933,23,VIDEO,"Very helpful, thanks!"
profile39,post36,2024-12-09,06:22,162,135,8215,18,PHOTO,"Needs improvement"
profile39,post37,2024-05-24,15:38,722,69,5130,4,VIDEO,"Very helpful, thanks!"
profile39,post38,2024-07-01,05:44,860,130,7611,37,PHOTO,"Great post!"
profile39,post39,2025-04-10,22:04,354,12,5932,8,REEL,"Interesting content but too short"
profile39,post40,2024-09-03,20:56,365,45,6403,11,VIDEO,"I like the idea but execution needs work"
profile39,post41,2025-01-13,12:41,595,137,6281,45,TEXT,"I like the idea but execution needs work"
profile39,post42,2024-11-03,15:12,361,113,4723,4,PHOTO,"Good but could be better"
profile40,post1,2025-04-16,06:30,493,76,3210,31,VIDEO,"Amazing work!"
profile40,post2,2024-10-05,05:27,14,16,3345,31,TEXT,"Not what I expected"
profile40,post3,2025-03-16,19:17,900,133,3336,10,REEL,"Keep it up!"
profile40,post4,2024-04-29,21:32,586,59,3277,5,VIDEO,"Very helpful, thanks!"
profile40,post5,2024-06-24,09:13,569,133,3439,22,REEL,"Great post!"
profile40,post6,2024-10-23,19:05,704,105,3699,46,PHOTO,"Awesome content!"
profile40,post7,2025-03-31,18:22,565,183,3882,21,REEL,"This is excellent!"
profile40,post8,2025-02-04,19:51,121,61,3429,42,REEL,"Not what I expected"
profile40,post9,2024-05-06,11:02,441,3,3765,18,VIDEO,"Awesome content!"
profile40,post10,2024-07-28,18:48,286,28,3269,4,VIDEO,"Nice attempt but needs more depth"
profile40,post11,2024-12-06,18:45,482,189,3442,16,TEXT,"Keep it up!"
profile40,post12,2024-12-22,08:36,143,194,3981,11,TEXT,"Disappointing content"
profile40,post13,2024-12-30,19:42,950,164,3774,28,PHOTO,"So inspiring!"
profile40,post14,2024-06-20,20:28,188,41,3259,5,TEXT,"Interesting content but too short"
profile40,post15,2024-05-26,21:09,789,7,3654,46,PHOTO,"Great post!"
profile40,post16,2025-03-26,07:43,497,165,4581,33,VIDEO,"Amazing work!"
profile40,post17,2025-02-07,07:18,256,83,3597,11,TEXT,"Interesting content but too short"
profile40,post18,2024-09-29,11:28,9,171,4125,39,TEXT,"This is misleading"
profile40,post19,2025-02-14,20:26,22,193,3702,26,VIDEO,"Could be better"
profile40,post20,2024-06-04,05:52,814,171,3229,28,TEXT,"Very helpful, thanks!"
profile40,post21,2024-09-19,03:19,755,156,4764,20,TEXT,"This is excellent!"
profile40,post22,2024-06-14,14:54,334,84,3871,19,VIDEO,"Has potential but needs refinement"
profile40,post23,2025-04-05,20:06,988,68,3189,48,REEL,"Keep it up!"
profile40,post24,2024-07-13,17:34,241,125,3957,5,VIDEO,"Has potential but needs refinement"
profile40,post25,2024-12-27,17:17,197,33,4564,8,REEL,"Needs improvement"
profile40,post26,2024-12-29,14:29,587,80,4229,21,TEXT,"So inspiring!"
profile40,post27,2025-01-25,03:15,104,182,3864,26,TEXT,"Not what I expected"
profile40,post28,2024-09-12,20:33,579,34,3553,32,TEXT,"Awesome content!"
profile40,post29,2025-03-20,09:17,294,148,5393,20,PHOTO,"Some good points but missing details"
profile40,post30,2024-05-05,12:31,767,150,3459,32,PHOTO,"So inspiring!"
profile40,post31,2024-12-13,01:08,851,134,4584,28,TEXT,"This is excellent!"
profile40,post32,2024-10-21,08:25,26,49,3445,32,PHOTO,"Could be better"
profile40,post33,2024-07-07,15:56,969,168,6258,45,PHOTO,"Love this content!"
profile40,post34,2024-09-07,23:19,236,91,4209,30,REEL,"Some good points but missing details"
profile40,post35,2024-09-02,16:52,615,48,6164,45,VIDEO,"Has potential but needs refinement"
profile40,post36,2024-12-05,07:50,72,99,3297,34,PHOTO,"Needs improvement"
profile40,post37,2024-06-08,03:31,974,6,4595,18,PHOTO,"Very helpful, thanks!"
profile40,post38,2024-10-02,23:42,980,96,3455,47,VIDEO,"Very helpful, thanks!"
profile40,post39,2024-11-15,13:12,881,65,6231,47,PHOTO,"Amazing work!"
profile40,post40,2024-08-27,02:55,649,142,4669,49,VIDEO,"Amazing work!"
profile40,post41,2024-07-13,22:16,897,49,5034,30,PHOTO,"This is excellent!"
profile40,post42,2024-09-16,00:07,979,19,3903,38,TEXT,"Awesome content!"
profile41,post1,2025-02-01,06:47,352,153,1920,36,VIDEO,"Awesome content!"
profile41,post2,2025-03-08,20:41,646,118,1900,20,TEXT,"Amazing work!"
profile41,post3,2024-08-27,04:25,227,53,2114,7,PHOTO,"So inspiring!"
profile41,post4,2024-08-27,09:43,307,57,2200,6,TEXT,"Keep it up!"
profile41,post5,2025-03-11,04:20,261,113,1956,46,TEXT,"Love this content!"
profile41,post6,2024-04-23,12:13,633,10,2372,16,REEL,"Keep it up!"
profile41,post7,2025-03-16,00:34,223,115,2465,18,REEL,"Has potential but needs refinement"
profile41,post8,2025-04-05,04:44,779,13,2528,2,VIDEO,"Very helpful, thanks!"
profile41,post9,2025-03-29,17:37,528,184,2288,7,TEXT,"So inspiring!"
profile41,post10,2024-12-19,19:02,493,187,2326,36,PHOTO,"Love this content!"
profile41,post11,2024-09-07,11:57,374,47,2945,20,TEXT,"Great post!"
profile41,post12,2025-02-18,16:19,502,7,2204,38,PHOTO,"So inspiring!"
profile41,post13,2024-05-16,17:14,903,37,2870,36,PHOTO,"Love this content!"
profile41,post14,2024-09-11,19:23,201,122,1870,12,PHOTO,"This is excellent!"
profile41,post15,2024-04-26,11:56,671,100,3146,22,PHOTO,"Keep it up!"
profile41,post16,2024-12-18,20:19,662,192,2928,28,REEL,"So inspiring!"
profile41,post17,2024-11-20,08:03,64,194,2128,47,VIDEO,"Not what I expected"
profile41,post18,2024-08-14,18:04,402,26,3350,25,PHOTO,"This is excellent!"
profile41,post19,2024-11-10,08:07,318,115,2578,8,REEL,"Great post!"
profile41,post20,2024-11-07,01:36,274,95,1956,46,VIDEO,"Very helpful, thanks!"
profile41,post21,2024-05-27,07:38,128,79,3620,0,TEXT,"Needs improvement"
profile41,post22,2024-08-26,01:42,256,156,3198,49,VIDEO,"Has potential but needs refinement"
profile41,post23,2024-12-07,07:23,195,48,3489,6,REEL,"Interesting content but too short"
profile41,post24,2025-03-17,09:24,73,166,2144,46,REEL,"Could be better"
profile41,post25,2024-06-15,18:33,210,44,2531,34,PHOTO,"Has potential but needs refinement"
profile41,post26,2024-10-24,17:05,588,159,3572,48,VIDEO,"Very helpful, thanks!"
profile41,post27,2025-03-30,10:19,481,102,3071,4,PHOTO,"Amazing work!"
profile41,post28,2024-08-14,17:07,624,92,2556,9,REEL,"Very helpful, thanks!"
profile41,post29,2024-11-24,07:24,487,123,3480,41,TEXT,"Keep it up!"
profile41,post30,2024-11-27,10:46,186,163,2066,27,TEXT,"Has potential but needs refinement"
profile41,post31,2024-10-04,05:50,933,179,3499,44,TEXT,"This is excellent!"
profile41,post32,2024-07-03,04:27,649,179,3008,39,TEXT,"So inspiring!"
profile41,post33,2024-08-23,18:09,323,183,2780,32,PHOTO,"Amazing work!"
profile41,post34,2025-02-22,01:04,391,22,3216,8,REEL,"Awesome content!"
profile41,post35,2025-04-14,19:56,941,153,3291,17,PHOTO,"This is excellent!"
profile41,post36,2024-05-13,22:30,226,97,3512,15,VIDEO,"Interesting content but too short"
profile41,post37,2024-06-19,22:20,375,189,2818,47,VIDEO,"Amazing work!"
profile41,post38,2024-08-08,21:56,519,96,3908,43,VIDEO,"Love this content!"
profile41,post39,2024-10-23,06:46,618,178,4391,32,VIDEO,"This is excellent!"
profile41,post40,2025-03-26,16:23,982,4,3256,19,TEXT,"Great post!"
profile41,post41,2024-06-18,22:09,754,196,3701,6,TEXT,"Awesome content!"
profile41,post42,2024-08-06,21:45,997,176,5552,45,TEXT,"Awesome content!"
profile41,post43,2024-08-25,13:36,358,198,2157,12,REEL,"Awesome content!"
profile41,post44,2024-06-14,06:03,395,198,3396,43,PHOTO,"So inspiring!"
profile41,post45,2024-05-27,01:11,482,115,6266,13,PHOTO,"Some good points but missing details"
profile41,post46,2025-03-16,01:02,655,25,2178,45,PHOTO,"Amazing work!"
profile41,post47,2024-07-22,14:17,831,188,5898,9,TEXT,"Amazing work!"
profile42,post1,2024-12-08,09:32,667,101,5303,17,TEXT,"So inspiring!"
profile42,post2,2024-05-14,16:31,625,102,5249,23,TEXT,"Awesome content!"
profile42,post3,2025-04-09,20:11,213,98,5513,36,TEXT,"Too basic"
profile42,post4,2024-10-21,22:58,615,64,5539,27,VIDEO,"Great post!"
profile42,post5,2024-11-14,03:02,595,80,5708,40,REEL,"Awesome content!"
profile42,post6,2024-11-14,17:35,655,5,5393,44,VIDEO,"Awesome content!"
profile42,post7,2024-09-29,05:47,398,96,5467,0,PHOTO,"Interesting content but too short"
profile42,post8,2024-09-30,16:34,890,35,5315,34,VIDEO,"Love this content!"
profile42,post9,2024-05-10,05:15,415,70,6053,32,PHOTO,"Some good points but missing details"
profile42,post10,2024-11-06,01:50,729,7,5793,24,PHOTO,"Awesome content!"
profile42,post11,2024-11-13,21:49,703,19,5793,2,PHOTO,"So inspiring!"
profile42,post12,2025-01-04,02:35,823,175,6395,42,REEL,"This is excellent!"
profile42,post13,2024-07-18,10:22,208,149,6426,1,PHOTO,"Not what I expected"
profile42,post14,2024-05-30,01:20,457,133,5593,39,REEL,"Nice attempt but needs more depth"
profile42,post15,2025-02-08,13:48,124,176,6278,7,TEXT,"Disappointing content"
profile42,post16,2024-09-14,04:04,206,164,5563,39,PHOTO,"Not what I expected"
profile42,post17,2024-06-26,00:49,794,28,6450,9,PHOTO,"Very helpful, thanks!"
profile42,post18,2025-01-07,16:53,482,75,6179,3,PHOTO,"Has potential but needs refinement"
profile42,post19,2024-11-07,09:33,604,179,6877,24,VIDEO,"I like the idea but execution needs work"
profile42,post20,2024-09-29,03:40,925,24,5823,39,PHOTO,"Keep it up!"
profile42,post21,2024-08-17,10:04,223,195,5411,9,VIDEO,"Could be better"
profile42,post22,2024-04-28,08:50,415,30,6959,13,VIDEO,"Some good points but missing details"
profile42,post23,2024-10-22,16:29,976,125,5795,32,TEXT,"Very helpful, thanks!"
profile42,post24,2024-07-24,18:11,885,31,7475,41,PHOTO,"Amazing work!"
profile42,post25,2025-01-25,01:34,802,180,7268,6,VIDEO,"Great post!"
profile43,post1,2025-01-31,09:17,294,121,1898,43,REEL,"Amazing work!"
profile43,post2,2024-11-14,13:22,807,92,1907,4,PHOTO,"Awesome content!"
profile43,post3,2024-08-06,12:10,527,48,1938,12,VIDEO,"Great post!"
profile43,post4,2025-04-08,15:34,169,136,1943,13,PHOTO,"Interesting content but too short"
profile43,post5,2024-11-18,09:52,356,16,1879,47,PHOTO,"Keep it up!"
profile43,post6,2024-12-22,23:33,301,158,2313,2,PHOTO,"Amazing work!"
profile43,post7,2025-04-13,21:26,523,38,2189,0,VIDEO,"Keep it up!"
profile43,post8,2025-04-19,03:13,816,38,1959,41,REEL,"Great post!"
profile43,post9,2024-10-30,13:13,618,6,2190,7,PHOTO,"Love this content!"
profile43,post10,2024-06-27,13:27,544,191,2329,30,PHOTO,"Amazing work!"
profile43,post11,2025-03-31,11:39,235,172,2444,37,PHOTO,"Interesting content but too short"
profile43,post12,2024-12-16,21:29,717,83,2643,12,TEXT,"Very helpful, thanks!"
profile43,post13,2024-05-26,23:56,842,102,2112,21,REEL,"Love this content!"
profile43,post14,2024-07-25,18:59,942,135,3099,45,VIDEO,"This is excellent!"
profile43,post15,2025-03-24,12:55,507,82,2559,21,PHOTO,"Awesome content!"
profile43,post16,2025-04-15,00:33,515,63,3199,49,VIDEO,"Very helpful, thanks!"
profile43,post17,2024-07-31,08:18,728,150,2281,20,TEXT,"Love this content!"
profile43,post18,2024-05-02,14:16,494,8,2865,27,REEL,"Amazing work!"
profile43,post19,2024-06-29,18:29,555,162,2029,41,REEL,"Amazing work!"
profile43,post20,2025-01-20,10:28,97,159,2299,15,PHOTO,"Disappointing content"
profile43,post21,2025-04-19,03:06,169,17,3015,24,TEXT,"Has potential but needs refinement"
profile43,post22,2025-01-03,09:24,908,6,3819,49,TEXT,"Keep it up!"
profile43,post23,2024-08-14,11:11,971,60,2621,44,VIDEO,"Great post!"
profile43,post24,2025-03-15,14:44,218,15,3855,22,PHOTO,"Interesting content but too short"
profile43,post25,2024-11-21,13:32,927,182,3314,7,PHOTO,"Very helpful, thanks!"
profile43,post26,2024-08-06,16:57,344,157,2671,0,VIDEO,"Awesome content!"
profile43,post27,2024-11-01,18:45,337,47,3432,49,PHOTO,"Interesting content but too short"
profile43,post28,2024-06-17,10:03,614,16,3659,18,PHOTO,"Amazing work!"
profile43,post29,2024-11-14,19:26,937,43,3782,3,PHOTO,"So inspiring!"
profile43,post30,2024-07-16,07:23,91,37,2679,44,PHOTO,"Not very helpful"
profile43,post31,2024-08-06,06:50,242,16,3451,21,TEXT,"Interesting content but too short"
profile43,post32,2024-08-30,06:34,528,156,2255,2,VIDEO,"This is excellent!"
profile43,post33,2025-01-13,11:16,503,107,3753,35,REEL,"So inspiring!"
profile43,post34,2024-07-14,19:57,150,112,3131,28,VIDEO,"Could be better"
profile44,post1,2024-12-18,14:59,247,118,2246,4,PHOTO,"Keep it up!"
profile44,post2,2025-03-29,04:54,692,136,2284,42,TEXT,"Love this content!"
profile44,post3,2025-03-15,10:17,213,186,2308,47,REEL,"I like the idea but execution needs work"
profile44,post4,2025-02-09,16:24,354,152,2544,3,PHOTO,"So inspiring!"
profile44,post5,2024-09-14,04:39,644,139,2400,15,PHOTO,"This is excellent!"
profile44,post6,2025-01-23,19:07,706,50,2482,1,TEXT,"Keep it up!"
profile44,post7,2024-11-17,10:36,231,93,2851,21,VIDEO,"Has potential but needs refinement"
profile44,post8,2024-05-02,12:15,364,37,2336,16,TEXT,"This is excellent!"
profile44,post9,2025-02-08,07:02,495,126,2758,1,VIDEO,"Love this content!"
profile44,post10,2024-08-03,14:50,69,50,3190,10,TEXT,"I don't agree"
profile44,post11,2024-11-11,08:08,168,134,2915,25,PHOTO,"Nice attempt but needs more depth"
profile44,post12,2024-05-02,04:39,188,21,2464,31,REEL,"Some good points but missing details"
profile44,post13,2024-09-06,16:37,901,197,2993,37,PHOTO,"Very helpful, thanks!"
profile44,post14,2024-07-13,05:40,745,77,2214,48,VIDEO,"Love this content!"
profile44,post15,2024-08-06,11:06,892,147,3220,46,TEXT,"Love this content!"
profile44,post16,2024-06-08,22:27,785,84,3576,32,VIDEO,"This is excellent!"
profile44,post17,2024-10-06,10:20,434,166,3152,24,VIDEO,"So inspiring!"
profile44,post18,2024-09-15,02:16,369,29,2200,48,TEXT,"This is excellent!"
profile44,post19,2024-06-18,16:28,752,44,3131,5,VIDEO,"Keep it up!"
profile44,post20,2025-02-19,00:32,225,193,3460,10,VIDEO,"Has potential but needs refinement"
profile44,post21,2025-02-20,05:15,362,154,3166,7,TEXT,"Awesome content!"
profile44,post22,2024-04-24,14:26,980,144,2926,35,VIDEO,"Love this content!"
profile44,post23,2025-01-21,17:43,359,141,4454,35,REEL,"Some good points but missing details"
profile44,post24,2025-02-09,18:18,551,114,3856,1,TEXT,"Very helpful, thanks!"
profile44,post25,2024-12-25,01:39,707,172,3475,43,PHOTO,"Awesome content!"
profile44,post26,2024-12-23,07:11,385,125,3526,0,PHOTO,"Great post!"
profile45,post1,2024-10-31,17:52,131,188,3513,22,VIDEO,"Too basic"
profile45,post2,2024-08-12,01:01,322,182,3508,27,TEXT,"Has potential but needs refinement"
profile45,post3,2025-02-05,06:14,520,165,3766,49,VIDEO,"This is excellent!"
profile45,post4,2025-04-16,00:06,81,75,3888,49,PHOTO,"I don't agree"
profile45,post5,2024-10-19,21:59,131,1,3991,25,PHOTO,"Not very helpful"
profile45,post6,2024-10-30,12:34,185,178,3910,48,REEL,"This is misleading"
profile45,post7,2024-07-29,14:12,520,136,4014,34,REEL,"Amazing work!"
profile45,post8,2024-09-12,14:36,913,155,4056,34,REEL,"Great post!"
profile45,post9,2025-02-18,05:41,50,66,4189,0,REEL,"Not what I expected"
profile45,post10,2024-11-17,06:09,411,154,3786,20,VIDEO,"Very helpful, thanks!"
profile45,post11,2024-09-01,09:45,652,86,4563,33,REEL,"This is excellent!"
profile45,post12,2024-06-29,05:59,835,83,4540,34,PHOTO,"Very helpful, thanks!"
profile45,post13,2025-02-06,07:02,494,15,4614,19,VIDEO,"Very helpful, thanks!"
profile45,post14,2024-07-20,15:49,333,55,3944,38,REEL,"I like the idea but execution needs work"
profile45,post15,2024-05-04,11:20,919,65,3526,23,TEXT,"So inspiring!"
profile45,post16,2024-08-25,05:57,919,194,4360,39,REEL,"This is excellent!"
profile45,post17,2025-03-30,12:37,378,76,4499,31,PHOTO,"Good but could be better"
profile45,post18,2024-09-28,12:00,210,69,3550,24,PHOTO,"I like the idea but execution needs work"
profile45,post19,2024-08-05,17:11,700,164,4161,45,PHOTO,"Awesome content!"
profile45,post20,2025-04-04,09:29,241,6,5056,22,TEXT,"Disappointing content"
profile45,post21,2024-09-06,08:50,669,95,4000,10,VIDEO,"This is excellent!"
profile45,post22,2024-11-08,02:55,851,48,4200,32,REEL,"Awesome content!"
profile45,post23,2024-05-19,19:11,234,8,3565,1,TEXT,"Interesting content but too short"
profile45,post24,2024-09-15,18:02,560,133,3880,28,PHOTO,"Love this content!"
profile45,post25,2024-11-02,17:14,417,30,4921,29,VIDEO,"Interesting content but too short"
profile45,post26,2024-06-04,11:45,510,84,4250,18,REEL,"Love this content!"
profile46,post1,2024-07-13,10:40,305,120,4552,46,PHOTO,"Good but could be better"
profile46,post2,2025-01-04,10:01,943,198,4586,38,VIDEO,"This is excellent!"
profile46,post3,2024-07-01,07:36,410,137,4657,25,PHOTO,"Good but could be better"
profile46,post4,2024-10-03,23:36,304,55,4746,19,TEXT,"Good but could be better"
profile46,post5,2024-05-11,09:25,886,120,4742,42,PHOTO,"This is excellent!"
profile46,post6,2024-05-01,07:36,266,92,4762,24,REEL,"Has potential but needs refinement"
profile46,post7,2024-08-25,15:28,592,27,4697,6,PHOTO,"This is excellent!"
profile46,post8,2024-08-21,15:34,112,153,4578,20,TEXT,"Not what I expected"
profile46,post9,2024-05-22,00:18,268,60,5107,15,VIDEO,"Has potential but needs refinement"
profile46,post10,2025-01-02,08:23,830,101,4652,30,VIDEO,"Amazing work!"
profile46,post11,2024-05-13,04:25,939,143,5325,22,REEL,"So inspiring!"
profile46,post12,2024-10-17,16:33,260,150,5674,12,REEL,"Could be better"
profile46,post13,2024-12-14,07:38,905,181,5653,37,PHOTO,"Great post!"
profile46,post14,2024-05-29,19:03,725,199,5614,35,VIDEO,"Great post!"
profile46,post15,2024-05-02,05:46,353,148,4552,25,PHOTO,"Some good points but missing details"
profile46,post16,2025-03-25,01:04,719,160,5466,11,VIDEO,"Very helpful, thanks!"
profile46,post17,2024-11-29,01:23,3,34,4879,13,PHOTO,"Disappointing content"
profile46,post18,2024-11-26,21:05,41,184,5818,19,TEXT,"Too basic"
profile46,post19,2024-05-01,16:53,322,186,6403,41,REEL,"Nice attempt but needs more depth"
profile46,post20,2024-05-12,12:30,844,153,5402,0,TEXT,"This is excellent!"
profile46,post21,2025-02-13,19:34,701,95,6454,17,TEXT,"Great post!"
profile46,post22,2025-01-10,04:06,99,152,5886,10,PHOTO,"This is misleading"
profile46,post23,2025-04-14,17:22,243,100,6454,42,REEL,"Not what I expected"
profile46,post24,2025-02-10,09:59,455,47,6250,8,REEL,"I like the idea but execution needs work"
profile46,post25,2024-12-18,14:07,998,94,5747,13,REEL,"Love this content!"
profile46,post26,2024-11-14,07:30,276,73,5952,39,PHOTO,"Could be better"
profile46,post27,2024-10-14,16:43,458,64,5467,25,PHOTO,"Good but could be better"
profile46,post28,2024-05-19,13:49,741,41,6286,27,REEL,"This is excellent!"
profile46,post29,2024-07-27,20:27,266,189,5595,47,PHOTO,"I don't agree"
profile46,post30,2024-07-25,20:56,647,34,5332,44,REEL,"So inspiring!"
profile46,post31,2024-12-14,00:19,931,148,6971,19,VIDEO,"Keep it up!"
profile47,post1,2025-01-22,05:31,457,56,2446,33,REEL,"Very helpful, thanks!"
profile47,post2,2025-01-06,09:01,288,118,2534,35,VIDEO,"Love this content!"
profile47,post3,2024-05-13,00:11,171,158,2535,43,REEL,"Interesting content but too short"
profile47,post4,2024-06-20,16:54,619,84,2544,4,VIDEO,"So inspiring!"
profile47,post5,2024-06-21,08:55,142,82,2754,29,TEXT,"Interesting content but too short"
profile47,post6,2024-12-07,13:00,564,181,2724,42,PHOTO,"Keep it up!"
profile47,post7,2024-10-12,13:34,882,100,2476,40,PHOTO,"Amazing work!"
profile47,post8,2024-05-29,06:28,488,185,2972,9,PHOTO,"Awesome content!"
profile47,post9,2024-08-09,04:31,295,153,2373,2,VIDEO,"Keep it up!"
profile47,post10,2024-12-09,09:31,537,69,2564,21,VIDEO,"Amazing work!"
profile47,post11,2025-01-25,23:40,42,123,3156,48,PHOTO,"Not very helpful"
profile47,post12,2024-10-24,04:09,254,191,2856,33,REEL,"I like the idea but execution needs work"
profile47,post13,2024-11-28,09:12,828,49,2637,23,REEL,"Awesome content!"
profile47,post14,2024-11-19,12:51,905,176,3204,22,PHOTO,"This is excellent!"
profile47,post15,2024-07-30,12:59,823,170,3549,19,VIDEO,"Keep it up!"
profile47,post16,2024-06-23,14:23,618,131,3372,49,VIDEO,"So inspiring!"
profile47,post17,2025-03-16,05:05,387,20,2585,4,VIDEO,"Great post!"
profile47,post18,2024-07-28,04:58,769,32,4056,16,TEXT,"This is excellent!"
profile47,post19,2024-12-16,04:35,400,32,2725,38,REEL,"Great post!"
profile47,post20,2024-05-01,15:22,609,143,2384,4,VIDEO,"Awesome content!"
profile47,post21,2024-06-29,01:37,616,62,3519,7,TEXT,"This is excellent!"
profile47,post22,2024-09-16,23:10,475,43,2782,16,PHOTO,"Very helpful, thanks!"
